생활/공업 구분,발생일시,시설명,시설관리번호,시설주소,pH(-),탁도(NTU),잔류염소(mg/L),데이터변경일자
생활정수,2020072523,금산정수장,4471012372,충남 금산군 남일면,7.1038,0.1131,0.3451,
생활정수,2020072522,금산정수장,4471012372,충남 금산군 남일면,7.1077,0.1200,0.3368,
생활정수,2020072521,금산정수장,4471012372,충남 금산군 남일면,7.1086,0.1160,0.3405,
생활정수,2020072520,금산정수장,4471012372,충남 금산군 남일면,7.1084,0.1104,0.3480,
생활정수,2020072519,금산정수장,4471012372,충남 금산군 남일면,7.1073,0.1124,0.3482,
생활정수,2020072518,금산정수장,4471012372,충남 금산군 남일면,7.1065,0.1107,0.3499,
생활정수,2020072517,금산정수장,4471012372,충남 금산군 남일면,7.1048,0.1100,0.3501,
생활정수,2020072516,금산정수장,4471012372,충남 금산군 남일면,7.1048,0.1190,0.3419,
생활정수,2020072515,금산정수장,4471012372,충남 금산군 남일면,7.1042,0.1148,0.3461,
생활정수,2020072514,금산정수장,4471012372,충남 금산군 남일면,7.1066,0.1225,0.3410,
생활정수,2020072513,금산정수장,4471012372,충남 금산군 남일면,7.1050,0.1192,0.3446,
생활정수,2020072512,금산정수장,4471012372,충남 금산군 남일면,7.1045,0.1158,0.3505,
생활정수,2020072511,금산정수장,4471012372,충남 금산군 남일면,7.1055,0.1168,0.3464,
생활정수,2020072510,금산정수장,4471012372,충남 금산군 남일면,7.1083,0.1162,0.3421,
생활정수,2020072509,금산정수장,4471012372,충남 금산군 남일면,7.1090,0.1080,0.3462,
생활정수,2020072508,금산정수장,4471012372,충남 금산군 남일면,7.1100,0.1020,0.3552,
생활정수,2020072507,금산정수장,4471012372,충남 금산군 남일면,7.1136,0.1022,0.3561,
생활정수,2020072506,금산정수장,4471012372,충남 금산군 남일면,7.1133,0.0957,0.3648,
생활정수,2020072505,금산정수장,4471012372,충남 금산군 남일면,7.1140,0.0965,0.3731,
생활정수,2020072504,금산정수장,4471012372,충남 금산군 남일면,7.1134,0.0959,0.3834,
생활정수,2020072503,금산정수장,4471012372,충남 금산군 남일면,7.1118,0.0949,0.3805,
생활정수,2020072502,금산정수장,4471012372,충남 금산군 남일면,7.1121,0.0947,0.3827,
생활정수,2020072501,금산정수장,4471012372,충남 금산군 남일면,7.1102,0.0943,0.3817,
생활정수,2020072424,금산정수장,4471012372,충남 금산군 남일면,7.1078,0.1034,0.3797,
생활정수,2020072423,금산정수장,4471012372,충남 금산군 남일면,7.1079,0.1275,0.3669,
생활정수,2020072422,금산정수장,4471012372,충남 금산군 남일면,7.1049,0.1314,0.3666,
생활정수,2020072421,금산정수장,4471012372,충남 금산군 남일면,7.1021,0.1229,0.3714,
생활정수,2020072420,금산정수장,4471012372,충남 금산군 남일면,7.1060,0.1316,0.3633,
생활정수,2020072419,금산정수장,4471012372,충남 금산군 남일면,7.1096,0.1298,0.3568,
생활정수,2020072418,금산정수장,4471012372,충남 금산군 남일면,7.1094,0.1199,0.3629,
생활정수,2020072417,금산정수장,4471012372,충남 금산군 남일면,7.1116,0.1289,0.3544,
생활정수,2020072416,금산정수장,4471012372,충남 금산군 남일면,7.1114,0.1251,0.3548,
생활정수,2020072415,금산정수장,4471012372,충남 금산군 남일면,7.1120,0.1263,0.3517,
생활정수,2020072414,금산정수장,4471012372,충남 금산군 남일면,7.1121,0.1280,0.3525,
생활정수,2020072413,금산정수장,4471012372,충남 금산군 남일면,7.1122,0.1253,0.3537,
생활정수,2020072412,금산정수장,4471012372,충남 금산군 남일면,7.1103,0.1245,0.3536,
생활정수,2020072411,금산정수장,4471012372,충남 금산군 남일면,7.1104,0.1304,0.3511,
생활정수,2020072410,금산정수장,4471012372,충남 금산군 남일면,7.1112,0.1338,0.3452,
생활정수,2020072409,금산정수장,4471012372,충남 금산군 남일면,7.1125,0.1266,0.3414,
생활정수,2020072408,금산정수장,4471012372,충남 금산군 남일면,7.1112,0.1058,0.3528,
생활정수,2020072407,금산정수장,4471012372,충남 금산군 남일면,7.1112,0.0963,0.3677,
생활정수,2020072406,금산정수장,4471012372,충남 금산군 남일면,7.1128,0.0958,0.3748,
생활정수,2020072405,금산정수장,4471012372,충남 금산군 남일면,7.1185,0.0956,0.3779,
생활정수,2020072404,금산정수장,4471012372,충남 금산군 남일면,7.1234,0.0964,0.3799,
생활정수,2020072403,금산정수장,4471012372,충남 금산군 남일면,7.1331,0.0967,0.3741,
생활정수,2020072402,금산정수장,4471012372,충남 금산군 남일면,7.1416,0.0975,0.3666,
생활정수,2020072401,금산정수장,4471012372,충남 금산군 남일면,7.1483,0.0983,0.3603,
생활정수,2020072324,금산정수장,4471012372,충남 금산군 남일면,7.1445,0.1018,0.3565,
생활정수,2020072323,금산정수장,4471012372,충남 금산군 남일면,7.1369,0.1170,0.3406,
생활정수,2020072322,금산정수장,4471012372,충남 금산군 남일면,7.1271,0.1148,0.3426,
생활정수,2020072321,금산정수장,4471012372,충남 금산군 남일면,7.1196,0.1176,0.3403,
생활정수,2020072320,금산정수장,4471012372,충남 금산군 남일면,7.1167,0.1178,0.3368,
생활정수,2020072319,금산정수장,4471012372,충남 금산군 남일면,7.1145,0.1132,0.3406,
생활정수,2020072318,금산정수장,4471012372,충남 금산군 남일면,7.1161,0.1138,0.3405,
생활정수,2020072317,금산정수장,4471012372,충남 금산군 남일면,7.1171,0.1131,0.3411,
생활정수,2020072316,금산정수장,4471012372,충남 금산군 남일면,7.1191,0.1097,0.3483,
생활정수,2020072315,금산정수장,4471012372,충남 금산군 남일면,7.1163,0.0794,0.3466,
생활정수,2020072314,금산정수장,4471012372,충남 금산군 남일면,7.1150,0.0788,0.3430,
생활정수,2020072313,금산정수장,4471012372,충남 금산군 남일면,7.1146,0.0781,0.3430,
생활정수,2020072312,금산정수장,4471012372,충남 금산군 남일면,7.1149,0.0780,0.3455,
생활정수,2020072311,금산정수장,4471012372,충남 금산군 남일면,7.1170,0.0842,0.3397,
생활정수,2020072310,금산정수장,4471012372,충남 금산군 남일면,7.1165,0.0852,0.3427,
생활정수,2020072309,금산정수장,4471012372,충남 금산군 남일면,7.1170,0.0857,0.3403,
생활정수,2020072308,금산정수장,4471012372,충남 금산군 남일면,7.1140,0.0743,0.3481,
생활정수,2020072307,금산정수장,4471012372,충남 금산군 남일면,7.1133,0.0661,0.3550,
생활정수,2020072306,금산정수장,4471012372,충남 금산군 남일면,7.1140,0.0624,0.3618,
생활정수,2020072305,금산정수장,4471012372,충남 금산군 남일면,7.1150,0.0624,0.3639,
생활정수,2020072304,금산정수장,4471012372,충남 금산군 남일면,7.1165,0.0623,0.3609,
생활정수,2020072303,금산정수장,4471012372,충남 금산군 남일면,7.1156,0.0624,0.3570,
생활정수,2020072302,금산정수장,4471012372,충남 금산군 남일면,7.1126,0.0625,0.3548,
생활정수,2020072301,금산정수장,4471012372,충남 금산군 남일면,7.1107,0.0672,0.3520,
생활정수,2020072224,금산정수장,4471012372,충남 금산군 남일면,7.1101,0.0830,0.3416,
생활정수,2020072223,금산정수장,4471012372,충남 금산군 남일면,7.1068,0.0921,0.3312,
생활정수,2020072222,금산정수장,4471012372,충남 금산군 남일면,7.1033,0.0850,0.3328,
생활정수,2020072221,금산정수장,4471012372,충남 금산군 남일면,7.1013,0.0823,0.3317,
생활정수,2020072220,금산정수장,4471012372,충남 금산군 남일면,7.1009,0.0818,0.3262,
생활정수,2020072219,금산정수장,4471012372,충남 금산군 남일면,7.1043,0.0829,0.3226,
생활정수,2020072218,금산정수장,4471012372,충남 금산군 남일면,7.1054,0.0816,0.3192,
생활정수,2020072217,금산정수장,4471012372,충남 금산군 남일면,7.1063,0.0771,0.3225,
생활정수,2020072216,금산정수장,4471012372,충남 금산군 남일면,7.1059,0.0725,0.3234,
생활정수,2020072215,금산정수장,4471012372,충남 금산군 남일면,7.1086,0.0717,0.3242,
생활정수,2020072214,금산정수장,4471012372,충남 금산군 남일면,7.1120,0.0718,0.3215,
생활정수,2020072213,금산정수장,4471012372,충남 금산군 남일면,7.1150,0.0712,0.3193,
생활정수,2020072212,금산정수장,4471012372,충남 금산군 남일면,7.1180,0.0709,0.3203,
생활정수,2020072211,금산정수장,4471012372,충남 금산군 남일면,7.1224,0.0706,0.3214,
생활정수,2020072210,금산정수장,4471012372,충남 금산군 남일면,7.1308,0.0758,0.3129,
생활정수,2020072209,금산정수장,4471012372,충남 금산군 남일면,7.1376,0.0758,0.3080,
생활정수,2020072208,금산정수장,4471012372,충남 금산군 남일면,7.1418,0.0751,0.3067,
생활정수,2020072207,금산정수장,4471012372,충남 금산군 남일면,7.1479,0.0696,0.3054,
생활정수,2020072206,금산정수장,4471012372,충남 금산군 남일면,7.1502,0.0647,0.3079,
생활정수,2020072205,금산정수장,4471012372,충남 금산군 남일면,7.1458,0.0637,0.3290,
생활정수,2020072204,금산정수장,4471012372,충남 금산군 남일면,7.1527,0.0635,0.3316,
생활정수,2020072203,금산정수장,4471012372,충남 금산군 남일면,7.1580,0.0626,0.3338,
생활정수,2020072202,금산정수장,4471012372,충남 금산군 남일면,7.1612,0.0618,0.3361,
생활정수,2020072201,금산정수장,4471012372,충남 금산군 남일면,7.1658,0.0617,0.3362,
생활정수,2020072124,금산정수장,4471012372,충남 금산군 남일면,7.1698,0.0657,0.3358,
생활정수,2020072123,금산정수장,4471012372,충남 금산군 남일면,7.1762,0.0784,0.3246,
생활정수,2020072122,금산정수장,4471012372,충남 금산군 남일면,7.1791,0.0764,0.3274,
생활정수,2020072121,금산정수장,4471012372,충남 금산군 남일면,7.1772,0.0757,0.3289,
생활정수,2020072120,금산정수장,4471012372,충남 금산군 남일면,7.1758,0.0807,0.3203,
생활정수,2020072119,금산정수장,4471012372,충남 금산군 남일면,7.1761,0.0794,0.3188,
생활정수,2020072118,금산정수장,4471012372,충남 금산군 남일면,7.1762,0.0815,0.3163,
생활정수,2020072117,금산정수장,4471012372,충남 금산군 남일면,7.1753,0.0748,0.3222,
생활정수,2020072116,금산정수장,4471012372,충남 금산군 남일면,7.1736,0.0730,0.3227,
생활정수,2020072115,금산정수장,4471012372,충남 금산군 남일면,7.1712,0.0761,0.3192,
생활정수,2020072114,금산정수장,4471012372,충남 금산군 남일면,7.1699,0.0834,0.3088,
생활정수,2020072113,금산정수장,4471012372,충남 금산군 남일면,7.1663,0.0813,0.3093,
생활정수,2020072112,금산정수장,4471012372,충남 금산군 남일면,7.1672,0.0779,0.3089,
생활정수,2020072111,금산정수장,4471012372,충남 금산군 남일면,7.1692,0.0913,0.3027,
생활정수,2020072110,금산정수장,4471012372,충남 금산군 남일면,7.1749,0.0926,0.2993,
생활정수,2020072109,금산정수장,4471012372,충남 금산군 남일면,7.1793,0.0888,0.2982,
생활정수,2020072108,금산정수장,4471012372,충남 금산군 남일면,7.1840,0.0771,0.3018,
생활정수,2020072107,금산정수장,4471012372,충남 금산군 남일면,7.1882,0.0691,0.3056,
생활정수,2020072106,금산정수장,4471012372,충남 금산군 남일면,7.1889,0.0636,0.3090,
생활정수,2020072105,금산정수장,4471012372,충남 금산군 남일면,7.1890,0.0625,0.3199,
생활정수,2020072104,금산정수장,4471012372,충남 금산군 남일면,7.1894,0.0624,0.3293,
생활정수,2020072103,금산정수장,4471012372,충남 금산군 남일면,7.1884,0.0622,0.3271,
생활정수,2020072102,금산정수장,4471012372,충남 금산군 남일면,7.1898,0.0625,0.3322,
생활정수,2020072101,금산정수장,4471012372,충남 금산군 남일면,7.1869,0.0635,0.3317,
생활정수,2020072024,금산정수장,4471012372,충남 금산군 남일면,7.1826,0.0824,0.3279,
생활정수,2020072023,금산정수장,4471012372,충남 금산군 남일면,7.1738,0.1019,0.3225,
생활정수,2020072022,금산정수장,4471012372,충남 금산군 남일면,7.1677,0.1002,0.3194,
생활정수,2020072021,금산정수장,4471012372,충남 금산군 남일면,7.1626,0.0883,0.3185,
생활정수,2020072020,금산정수장,4471012372,충남 금산군 남일면,7.1588,0.0796,0.3174,
생활정수,2020072019,금산정수장,4471012372,충남 금산군 남일면,7.1523,0.0730,0.3142,
생활정수,2020072018,금산정수장,4471012372,충남 금산군 남일면,7.1460,0.0672,0.3145,
생활정수,2020072017,금산정수장,4471012372,충남 금산군 남일면,7.1402,0.0652,0.3207,
생활정수,2020072016,금산정수장,4471012372,충남 금산군 남일면,7.1374,0.0681,0.3215,
생활정수,2020072015,금산정수장,4471012372,충남 금산군 남일면,7.1359,0.0686,0.3175,
생활정수,2020072014,금산정수장,4471012372,충남 금산군 남일면,7.1339,0.0678,0.3138,
생활정수,2020072013,금산정수장,4471012372,충남 금산군 남일면,7.1325,0.0673,0.3181,
생활정수,2020072012,금산정수장,4471012372,충남 금산군 남일면,7.1358,0.0655,0.3149,
생활정수,2020072011,금산정수장,4471012372,충남 금산군 남일면,7.1393,0.0646,0.3118,
생활정수,2020072010,금산정수장,4471012372,충남 금산군 남일면,7.1422,0.0620,0.3121,
생활정수,2020072009,금산정수장,4471012372,충남 금산군 남일면,7.1431,0.0601,0.3168,
생활정수,2020072008,금산정수장,4471012372,충남 금산군 남일면,7.1450,0.0604,0.3182,
생활정수,2020072007,금산정수장,4471012372,충남 금산군 남일면,7.1477,0.0613,0.3178,
생활정수,2020072006,금산정수장,4471012372,충남 금산군 남일면,7.1461,0.0609,0.3285,
생활정수,2020072005,금산정수장,4471012372,충남 금산군 남일면,7.1452,0.0610,0.3342,
생활정수,2020072004,금산정수장,4471012372,충남 금산군 남일면,7.1440,0.0606,0.3330,
생활정수,2020072003,금산정수장,4471012372,충남 금산군 남일면,7.1427,0.0603,0.3336,
생활정수,2020072002,금산정수장,4471012372,충남 금산군 남일면,7.1404,0.0604,0.3349,
생활정수,2020072001,금산정수장,4471012372,충남 금산군 남일면,7.1409,0.0607,0.3336,
생활정수,2020071924,금산정수장,4471012372,충남 금산군 남일면,7.1397,0.0614,0.3301,
생활정수,2020071923,금산정수장,4471012372,충남 금산군 남일면,7.1363,0.0621,0.3229,
생활정수,2020071922,금산정수장,4471012372,충남 금산군 남일면,7.1300,0.0621,0.3300,
생활정수,2020071921,금산정수장,4471012372,충남 금산군 남일면,7.1243,0.0630,0.3277,
생활정수,2020071920,금산정수장,4471012372,충남 금산군 남일면,7.1231,0.0640,0.3233,
생활정수,2020071919,금산정수장,4471012372,충남 금산군 남일면,7.1261,0.0635,0.3154,
생활정수,2020071918,금산정수장,4471012372,충남 금산군 남일면,7.1271,0.0624,0.3194,
생활정수,2020071917,금산정수장,4471012372,충남 금산군 남일면,7.1291,0.0601,0.3273,
생활정수,2020071916,금산정수장,4471012372,충남 금산군 남일면,7.1313,0.0602,0.3212,
생활정수,2020071915,금산정수장,4471012372,충남 금산군 남일면,7.1320,0.0620,0.3070,
생활정수,2020071914,금산정수장,4471012372,충남 금산군 남일면,7.1313,0.0631,0.2993,
생활정수,2020071913,금산정수장,4471012372,충남 금산군 남일면,7.1289,0.0643,0.2908,
생활정수,2020071912,금산정수장,4471012372,충남 금산군 남일면,7.1299,0.0657,0.2884,
생활정수,2020071911,금산정수장,4471012372,충남 금산군 남일면,7.1275,0.0639,0.2916,
생활정수,2020071910,금산정수장,4471012372,충남 금산군 남일면,7.1252,0.0638,0.2974,
생활정수,2020071909,금산정수장,4471012372,충남 금산군 남일면,7.1268,0.0625,0.3005,
생활정수,2020071908,금산정수장,4471012372,충남 금산군 남일면,7.1245,0.0614,0.3079,
생활정수,2020071907,금산정수장,4471012372,충남 금산군 남일면,7.1250,0.0614,0.3100,
생활정수,2020071906,금산정수장,4471012372,충남 금산군 남일면,7.1254,0.0614,0.3131,
생활정수,2020071905,금산정수장,4471012372,충남 금산군 남일면,7.1255,0.0615,0.3088,
생활정수,2020071904,금산정수장,4471012372,충남 금산군 남일면,7.1226,0.0614,0.3217,
생활정수,2020071903,금산정수장,4471012372,충남 금산군 남일면,7.1216,0.0609,0.3327,
생활정수,2020071902,금산정수장,4471012372,충남 금산군 남일면,7.1217,0.0613,0.3412,
생활정수,2020071901,금산정수장,4471012372,충남 금산군 남일면,7.1208,0.0604,0.3445,
생활정수,2020071824,금산정수장,4471012372,충남 금산군 남일면,7.1243,0.0616,0.3434,
생활정수,2020071823,금산정수장,4471012372,충남 금산군 남일면,7.1276,0.0648,0.3299,
생활정수,2020071822,금산정수장,4471012372,충남 금산군 남일면,7.1258,0.0629,0.3325,
생활정수,2020071821,금산정수장,4471012372,충남 금산군 남일면,7.1262,0.0629,0.3302,
생활정수,2020071820,금산정수장,4471012372,충남 금산군 남일면,7.1271,0.0651,0.3218,
생활정수,2020071819,금산정수장,4471012372,충남 금산군 남일면,7.1245,0.0650,0.3193,
생활정수,2020071818,금산정수장,4471012372,충남 금산군 남일면,7.1220,0.0655,0.3127,
생활정수,2020071817,금산정수장,4471012372,충남 금산군 남일면,7.1185,0.0653,0.3087,
생활정수,2020071816,금산정수장,4471012372,충남 금산군 남일면,7.1171,0.0656,0.3059,
생활정수,2020071815,금산정수장,4471012372,충남 금산군 남일면,7.1146,0.0666,0.3023,
생활정수,2020071814,금산정수장,4471012372,충남 금산군 남일면,7.1136,0.0660,0.2971,
생활정수,2020071813,금산정수장,4471012372,충남 금산군 남일면,7.1131,0.0658,0.2979,
생활정수,2020071812,금산정수장,4471012372,충남 금산군 남일면,7.1133,0.0676,0.2920,
생활정수,2020071811,금산정수장,4471012372,충남 금산군 남일면,7.1127,0.0674,0.2915,
생활정수,2020071810,금산정수장,4471012372,충남 금산군 남일면,7.1159,0.0694,0.2873,
생활정수,2020071809,금산정수장,4471012372,충남 금산군 남일면,7.1227,0.0704,0.2851,
생활정수,2020071808,금산정수장,4471012372,충남 금산군 남일면,7.1233,0.0667,0.2933,
생활정수,2020071807,금산정수장,4471012372,충남 금산군 남일면,7.1310,0.0656,0.2950,
생활정수,2020071806,금산정수장,4471012372,충남 금산군 남일면,7.1314,0.0608,0.3080,
생활정수,2020071805,금산정수장,4471012372,충남 금산군 남일면,7.1334,0.0608,0.3182,
생활정수,2020071804,금산정수장,4471012372,충남 금산군 남일면,7.1367,0.0612,0.3243,
생활정수,2020071803,금산정수장,4471012372,충남 금산군 남일면,7.1380,0.0615,0.3247,
생활정수,2020071802,금산정수장,4471012372,충남 금산군 남일면,7.1371,0.0620,0.3211,
생활정수,2020071801,금산정수장,4471012372,충남 금산군 남일면,7.1348,0.0623,0.3216,
생활정수,2020071724,금산정수장,4471012372,충남 금산군 남일면,7.1195,0.0632,0.3238,
생활정수,2020071723,금산정수장,4471012372,충남 금산군 남일면,7.1147,0.0706,0.3148,
생활정수,2020071722,금산정수장,4471012372,충남 금산군 남일면,7.1115,0.0744,0.3075,
생활정수,2020071721,금산정수장,4471012372,충남 금산군 남일면,7.1096,0.0757,0.3017,
생활정수,2020071720,금산정수장,4471012372,충남 금산군 남일면,7.1083,0.0753,0.2968,
생활정수,2020071719,금산정수장,4471012372,충남 금산군 남일면,7.1068,0.0711,0.2963,
생활정수,2020071718,금산정수장,4471012372,충남 금산군 남일면,7.1058,0.0708,0.2932,
생활정수,2020071717,금산정수장,4471012372,충남 금산군 남일면,7.1045,0.0705,0.2938,
생활정수,2020071716,금산정수장,4471012372,충남 금산군 남일면,7.1051,0.0746,0.2847,
생활정수,2020071715,금산정수장,4471012372,충남 금산군 남일면,7.1037,0.0769,0.2824,
생활정수,2020071714,금산정수장,4471012372,충남 금산군 남일면,7.1002,0.0752,0.2816,
생활정수,2020071713,금산정수장,4471012372,충남 금산군 남일면,7.0970,0.0737,0.2809,
생활정수,2020071712,금산정수장,4471012372,충남 금산군 남일면,7.0953,0.0759,0.2769,
생활정수,2020071711,금산정수장,4471012372,충남 금산군 남일면,7.0971,0.0816,0.2722,
생활정수,2020071710,금산정수장,4471012372,충남 금산군 남일면,7.0965,0.0792,0.2751,
생활정수,2020071709,금산정수장,4471012372,충남 금산군 남일면,7.0976,0.0753,0.2780,
생활정수,2020071708,금산정수장,4471012372,충남 금산군 남일면,7.0974,0.0683,0.2857,
생활정수,2020071707,금산정수장,4471012372,충남 금산군 남일면,7.0992,0.0634,0.2916,
생활정수,2020071706,금산정수장,4471012372,충남 금산군 남일면,7.1001,0.0606,0.2949,
생활정수,2020071705,금산정수장,4471012372,충남 금산군 남일면,7.1003,0.0605,0.3020,
생활정수,2020071704,금산정수장,4471012372,충남 금산군 남일면,7.1014,0.0604,0.3049,
생활정수,2020071703,금산정수장,4471012372,충남 금산군 남일면,7.1037,0.0609,0.3093,
생활정수,2020071702,금산정수장,4471012372,충남 금산군 남일면,7.1056,0.0607,0.3185,
생활정수,2020071701,금산정수장,4471012372,충남 금산군 남일면,7.1056,0.0611,0.3221,
생활정수,2020071624,금산정수장,4471012372,충남 금산군 남일면,7.1083,0.0698,0.3237,
생활정수,2020071623,금산정수장,4471012372,충남 금산군 남일면,7.1101,0.0854,0.3131,
생활정수,2020071622,금산정수장,4471012372,충남 금산군 남일면,7.1075,0.0841,0.3171,
생활정수,2020071621,금산정수장,4471012372,충남 금산군 남일면,7.1041,0.0796,0.3250,
생활정수,2020071620,금산정수장,4471012372,충남 금산군 남일면,7.1031,0.0827,0.3227,
생활정수,2020071619,금산정수장,4471012372,충남 금산군 남일면,7.0992,0.0846,0.3167,
생활정수,2020071618,금산정수장,4471012372,충남 금산군 남일면,7.0965,0.0890,0.3142,
생활정수,2020071617,금산정수장,4471012372,충남 금산군 남일면,7.0953,0.0910,0.3108,
생활정수,2020071616,금산정수장,4471012372,충남 금산군 남일면,7.0926,0.0839,0.3138,
생활정수,2020071615,금산정수장,4471012372,충남 금산군 남일면,7.0907,0.0821,0.3158,
생활정수,2020071614,금산정수장,4471012372,충남 금산군 남일면,7.0907,0.0811,0.3169,
생활정수,2020071613,금산정수장,4471012372,충남 금산군 남일면,7.0895,0.0789,0.3180,
생활정수,2020071612,금산정수장,4471012372,충남 금산군 남일면,7.0894,0.0784,0.3181,
생활정수,2020071611,금산정수장,4471012372,충남 금산군 남일면,7.0909,0.0827,0.3183,
생활정수,2020071610,금산정수장,4471012372,충남 금산군 남일면,7.0940,0.0896,0.3135,
생활정수,2020071609,금산정수장,4471012372,충남 금산군 남일면,7.0928,0.0858,0.3062,
생활정수,2020071608,금산정수장,4471012372,충남 금산군 남일면,7.0936,0.0781,0.3024,
생활정수,2020071607,금산정수장,4471012372,충남 금산군 남일면,7.0936,0.0639,0.3042,
생활정수,2020071606,금산정수장,4471012372,충남 금산군 남일면,7.0953,0.0619,0.3001,
생활정수,2020071605,금산정수장,4471012372,충남 금산군 남일면,7.0968,0.0597,0.3041,
생활정수,2020071604,금산정수장,4471012372,충남 금산군 남일면,7.0982,0.0598,0.2978,
생활정수,2020071603,금산정수장,4471012372,충남 금산군 남일면,7.1010,0.0599,0.2924,
생활정수,2020071602,금산정수장,4471012372,충남 금산군 남일면,7.1046,0.0619,0.2915,
생활정수,2020071601,금산정수장,4471012372,충남 금산군 남일면,7.1036,0.0759,0.2691,
생활정수,2020071524,금산정수장,4471012372,충남 금산군 남일면,7.0956,0.0774,0.2616,
생활정수,2020071523,금산정수장,4471012372,충남 금산군 남일면,7.0839,0.1045,0.2674,
생활정수,2020071522,금산정수장,4471012372,충남 금산군 남일면,7.0650,0.0889,0.2898,
생활정수,2020071521,금산정수장,4471012372,충남 금산군 남일면,7.0565,0.0883,0.3095,
생활정수,2020071520,금산정수장,4471012372,충남 금산군 남일면,7.0582,0.1045,0.3203,
생활정수,2020071519,금산정수장,4471012372,충남 금산군 남일면,7.0618,0.1065,0.3370,
생활정수,2020071518,금산정수장,4471012372,충남 금산군 남일면,7.0650,0.1043,0.3487,
생활정수,2020071517,금산정수장,4471012372,충남 금산군 남일면,7.0653,0.0874,0.3575,
생활정수,2020071516,금산정수장,4471012372,충남 금산군 남일면,7.0681,0.0834,0.3463,
생활정수,2020071515,금산정수장,4471012372,충남 금산군 남일면,7.0740,0.0929,0.3323,
생활정수,2020071514,금산정수장,4471012372,충남 금산군 남일면,7.0749,0.0919,0.3308,
생활정수,2020071513,금산정수장,4471012372,충남 금산군 남일면,7.0739,0.0811,0.3373,
생활정수,2020071512,금산정수장,4471012372,충남 금산군 남일면,7.0775,0.0913,0.3357,
생활정수,2020071511,금산정수장,4471012372,충남 금산군 남일면,7.0820,0.1080,0.3293,
생활정수,2020071510,금산정수장,4471012372,충남 금산군 남일면,7.0859,0.1107,0.3233,
생활정수,2020071509,금산정수장,4471012372,충남 금산군 남일면,7.0901,0.0952,0.3259,
생활정수,2020071508,금산정수장,4471012372,충남 금산군 남일면,7.0929,0.0703,0.3384,
생활정수,2020071507,금산정수장,4471012372,충남 금산군 남일면,7.0982,0.0622,0.3468,
생활정수,2020071506,금산정수장,4471012372,충남 금산군 남일면,7.1076,0.0627,0.3511,
생활정수,2020071505,금산정수장,4471012372,충남 금산군 남일면,7.1114,0.0592,0.3573,
생활정수,2020071504,금산정수장,4471012372,충남 금산군 남일면,7.1158,0.0594,0.3674,
생활정수,2020071503,금산정수장,4471012372,충남 금산군 남일면,7.1226,0.0595,0.3634,
생활정수,2020071502,금산정수장,4471012372,충남 금산군 남일면,7.1247,0.0594,0.3602,
생활정수,2020071501,금산정수장,4471012372,충남 금산군 남일면,7.1241,0.0594,0.3597,
생활정수,2020071424,금산정수장,4471012372,충남 금산군 남일면,7.1238,0.0700,0.3556,
생활정수,2020071423,금산정수장,4471012372,충남 금산군 남일면,7.1232,0.1107,0.3392,
생활정수,2020071422,금산정수장,4471012372,충남 금산군 남일면,7.1153,0.0993,0.3417,
생활정수,2020071421,금산정수장,4471012372,충남 금산군 남일면,7.1137,0.1142,0.3323,
생활정수,2020071420,금산정수장,4471012372,충남 금산군 남일면,7.1120,0.1014,0.3345,
생활정수,2020071419,금산정수장,4471012372,충남 금산군 남일면,7.1145,0.1104,0.3325,
생활정수,2020071418,금산정수장,4471012372,충남 금산군 남일면,7.1157,0.1103,0.3314,
생활정수,2020071417,금산정수장,4471012372,충남 금산군 남일면,7.1152,0.0978,0.3335,
생활정수,2020071416,금산정수장,4471012372,충남 금산군 남일면,7.1181,0.1012,0.3261,
생활정수,2020071415,금산정수장,4471012372,충남 금산군 남일면,7.1185,0.0924,0.3246,
생활정수,2020071414,금산정수장,4471012372,충남 금산군 남일면,7.1199,0.0978,0.3204,
생활정수,2020071413,금산정수장,4471012372,충남 금산군 남일면,7.1210,0.0900,0.3224,
생활정수,2020071412,금산정수장,4471012372,충남 금산군 남일면,7.1285,0.1020,0.3165,
생활정수,2020071411,금산정수장,4471012372,충남 금산군 남일면,7.1303,0.0903,0.3200,
생활정수,2020071410,금산정수장,4471012372,충남 금산군 남일면,7.1357,0.1041,0.3191,
생활정수,2020071409,금산정수장,4471012372,충남 금산군 남일면,7.1370,0.0964,0.3203,
생활정수,2020071408,금산정수장,4471012372,충남 금산군 남일면,7.1354,0.0742,0.3310,
생활정수,2020071407,금산정수장,4471012372,충남 금산군 남일면,7.1368,0.0652,0.3384,
생활정수,2020071406,금산정수장,4471012372,충남 금산군 남일면,7.1388,0.0646,0.3396,
생활정수,2020071405,금산정수장,4471012372,충남 금산군 남일면,7.1395,0.0595,0.3465,
생활정수,2020071404,금산정수장,4471012372,충남 금산군 남일면,7.1395,0.0597,0.3533,
생활정수,2020071403,금산정수장,4471012372,충남 금산군 남일면,7.1406,0.0599,0.3649,
생활정수,2020071402,금산정수장,4471012372,충남 금산군 남일면,7.1466,0.0597,0.3649,
생활정수,2020071401,금산정수장,4471012372,충남 금산군 남일면,7.1576,0.0597,0.3677,
생활정수,2020071324,금산정수장,4471012372,충남 금산군 남일면,7.1696,0.1056,0.3538,
생활정수,2020071323,금산정수장,4471012372,충남 금산군 남일면,7.1772,0.1250,0.3336,
생활정수,2020071322,금산정수장,4471012372,충남 금산군 남일면,7.1801,0.1190,0.3229,
